"user_id","visit_id","event_name","sequence_number","event_time","page_name","product_category"
89,"98e5f1","Add to Cart",5,"2020-01-07 19:55:42.551828","Kingfish","Fish"
89,"98e5f1","Page View",6,"2020-01-07 19:56:23.749492","Tuna","Fish"
89,"98e5f1","Add to Cart",7,"2020-01-07 19:56:56.993298","Tuna","Fish"
89,"98e5f1","Page View",8,"2020-01-07 19:57:41.27476","Russian Caviar","Luxury"
89,"98e5f1","Add to Cart",9,"2020-01-07 19:57:52.435074","Russian Caviar","Luxury"
89,"98e5f1","Page View",10,"2020-01-07 19:58:07.103089","Black Truffle","Luxury"
89,"98e5f1","Add to Cart",11,"2020-01-07 19:58:33.160792","Black Truffle","Luxury"
89,"98e5f1","Page View",12,"2020-01-07 19:59:08.680502","Abalone","Shellfish"
89,"98e5f1","Page View",13,"2020-01-07 19:59:42.183364","Oyster","Shellfish"
89,"98e5f1","Add to Cart",14,"2020-01-07 20:00:06.194183","Oyster","Shellfish"
89,"98e5f1","Page View",15,"2020-01-07 20:00:57.599072","Checkout",NULL
89,"98e5f1","Purchase",16,"2020-01-07 20:01:23.487974","Confirmation",NULL
90,"a93653","Page View",1,"2020-02-17 12:27:19.401101","All Products",NULL
90,"a93653","Ad Impression",2,"2020-02-17 12:27:24.59114","All Products",NULL
90,"a93653","Ad Click",3,"2020-02-17 12:28:20.65467","All Products",NULL
90,"a93653","Page View",4,"2020-02-17 12:29:08.919569","Salmon","Fish"
90,"a93653","Add to Cart",5,"2020-02-17 12:30:03.3116","Salmon","Fish"
90,"a93653","Page View",6,"2020-02-17 12:30:42.739297","Russian Caviar","Luxury"
90,"a93653","Page View",7,"2020-02-17 12:31:06.005263","Black Truffle","Luxury"
90,"a93653","Add to Cart",8,"2020-02-17 12:32:01.629938","Black Truffle","Luxury"
90,"a93653","Page View",9,"2020-02-17 12:32:56.942673","Abalone","Shellfish"
90,"a93653","Add to Cart",10,"2020-02-17 12:33:37.153598","Abalone","Shellfish"
90,"a93653","Page View",11,"2020-02-17 12:34:33.964628","Lobster","Shellfish"
90,"a93653","Add to Cart",12,"2020-02-17 12:35:32.326282","Lobster","Shellfish"
90,"a93653","Page View",13,"2020-02-17 12:35:43.957239","Oyster","Shellfish"
90,"a93653","Page View",14,"2020-02-17 12:35:45.097664","Checkout",NULL
90,"a93653","Purchase",15,"2020-02-17 12:36:37.375299","Confirmation",NULL
91,"76795b","Page View",1,"2020-01-09 02:07:59.97309","All Products",NULL
92,"7fad5a","Page View",1,"2020-02-12 04:36:07.718971","All Products",NULL
93,"192e64","Page View",1,"2020-01-15 04:16:22.395353","All Products",NULL
94,"89e526","Page View",1,"2020-02-19 06:35:33.040444","All Products",NULL
95,"12634c","Page View",1,"2020-02-08 19:03:34.893581","All Products",NULL
96,"6b99c0","Page View",1,"2020-01-18 16:13:31.886167","All Products",NULL
97,"65942f","Page View",1,"2020-01-20 04:36:15.232539","All Products",NULL
97,"65942f","Ad Impression",2,"2020-01-20 04:36:35.011101","All Products",NULL
97,"65942f","Ad Click",3,"2020-01-20 04:37:08.633224","All Products",NULL
97,"65942f","Page View",4,"2020-01-20 04:37:16.153357","Salmon","Fish"
97,"65942f","Add to Cart",5,"2020-01-20 04:37:22.394912","Salmon","Fish"
97,"65942f","Page View",6,"2020-01-20 04:38:15.94834","Kingfish","Fish"
97,"65942f","Add to Cart",7,"2020-01-20 04:38:46.906348","Kingfish","Fish"
97,"65942f","Page View",8,"2020-01-20 04:39:32.549588","Tuna","Fish"
97,"65942f","Add to Cart",9,"2020-01-20 04:39:44.447523","Tuna","Fish"
97,"65942f","Page View",10,"2020-01-20 04:40:12.845159","Russian Caviar","Luxury"
97,"65942f","Add to Cart",11,"2020-01-20 04:41:06.646415","Russian Caviar","Luxury"
97,"65942f","Page View",12,"2020-01-20 04:41:28.310785","Black Truffle","Luxury"
97,"65942f","Add to Cart",13,"2020-01-20 04:42:09.07258","Black Truffle","Luxury"
97,"65942f","Page View",14,"2020-01-20 04:42:22.793668","Lobster","Shellfish"
97,"65942f","Page View",15,"2020-01-20 04:42:49.192719","Crab","Shellfish"
97,"65942f","Add to Cart",16,"2020-01-20 04:43:06.964878","Crab","Shellfish"
97,"65942f","Page View",17,"2020-01-20 04:44:00.710115","Checkout",NULL
97,"65942f","Purchase",18,"2020-01-20 04:44:16.454464","Confirmation",NULL
98,"fe4d22","Page View",1,"2020-01-11 11:07:42.94912","All Products",NULL
99,"5e7c37","Page View",1,"2020-02-22 23:09:12.213958","All Products",NULL
99,"5e7c37","Ad Impression",2,"2020-02-22 23:09:28.350076","All Products",NULL
99,"5e7c37","Ad Click",3,"2020-02-22 23:09:43.335134","All Products",NULL
99,"5e7c37","Page View",4,"2020-02-22 23:10:40.358262","Salmon","Fish"
99,"5e7c37","Page View",5,"2020-02-22 23:10:57.958864","Kingfish","Fish"
99,"5e7c37","Add to Cart",6,"2020-02-22 23:11:41.598131","Kingfish","Fish"
99,"5e7c37","Page View",7,"2020-02-22 23:11:46.666962","Russian Caviar","Luxury"
99,"5e7c37","Add to Cart",8,"2020-02-22 23:12:27.471992","Russian Caviar","Luxury"
99,"5e7c37","Page View",9,"2020-02-22 23:12:58.136703","Black Truffle","Luxury"
99,"5e7c37","Add to Cart",10,"2020-02-22 23:13:35.780651","Black Truffle","Luxury"
99,"5e7c37","Page View",11,"2020-02-22 23:13:55.071595","Abalone","Shellfish"
99,"5e7c37","Add to Cart",12,"2020-02-22 23:14:09.248721","Abalone","Shellfish"
99,"5e7c37","Page View",13,"2020-02-22 23:14:16.629421","Crab","Shellfish"
99,"5e7c37","Add to Cart",14,"2020-02-22 23:14:39.305472","Crab","Shellfish"
99,"5e7c37","Page View",15,"2020-02-22 23:15:15.228636","Oyster","Shellfish"
99,"5e7c37","Add to Cart",16,"2020-02-22 23:15:37.545223","Oyster","Shellfish"
99,"5e7c37","Page View",17,"2020-02-22 23:16:37.277539","Checkout",NULL
99,"5e7c37","Purchase",18,"2020-02-22 23:16:49.918901","Confirmation",NULL
100,"17b4c8","Page View",1,"2020-01-19 08:37:44.68344","All Products",NULL
101,"2e6018","Page View",1,"2020-02-28 22:16:49.416448","All Products",NULL
102,"b7a4c3","Page View",1,"2020-01-23 02:00:23.30213","All Products",NULL
103,"bf9c50","Page View",1,"2020-01-12 09:22:15.055004","All Products",NULL
104,"ee0c78","Page View",1,"2020-02-18 12:13:54.542105","All Products",NULL
104,"ee0c78","Ad Impression",2,"2020-02-18 12:13:56.610022","All Products",NULL
104,"ee0c78","Ad Click",3,"2020-02-18 12:14:16.060283","All Products",NULL
104,"ee0c78","Page View",4,"2020-02-18 12:14:48.349128","Salmon","Fish"
104,"ee0c78","Page View",5,"2020-02-18 12:15:07.887184","Russian Caviar","Luxury"
104,"ee0c78","Add to Cart",6,"2020-02-18 12:15:31.62247","Russian Caviar","Luxury"
104,"ee0c78","Page View",7,"2020-02-18 12:16:08.066248","Black Truffle","Luxury"
104,"ee0c78","Add to Cart",8,"2020-02-18 12:16:38.949697","Black Truffle","Luxury"
104,"ee0c78","Page View",9,"2020-02-18 12:16:47.299294","Lobster","Shellfish"
104,"ee0c78","Add to Cart",10,"2020-02-18 12:17:04.347527","Lobster","Shellfish"
104,"ee0c78","Page View",11,"2020-02-18 12:17:06.464782","Crab","Shellfish"
104,"ee0c78","Add to Cart",12,"2020-02-18 12:17:18.485837","Crab","Shellfish"
104,"ee0c78","Page View",13,"2020-02-18 12:17:49.714228","Oyster","Shellfish"
104,"ee0c78","Add to Cart",14,"2020-02-18 12:17:56.919097","Oyster","Shellfish"
104,"ee0c78","Page View",15,"2020-02-18 12:18:17.007937","Checkout",NULL
104,"ee0c78","Purchase",16,"2020-02-18 12:18:59.019411","Confirmation",NULL
105,"7603f4","Page View",1,"2020-02-21 03:45:33.399166","All Products",NULL
105,"7603f4","Ad Impression",2,"2020-02-21 03:46:20.37798","All Products",NULL
105,"7603f4","Ad Click",3,"2020-02-21 03:46:28.088134","All Products",NULL
105,"7603f4","Page View",4,"2020-02-21 03:47:05.66105","Salmon","Fish"
105,"7603f4","Add to Cart",5,"2020-02-21 03:47:08.808828","Salmon","Fish"
105,"7603f4","Page View",6,"2020-02-21 03:47:20.23876","Kingfish","Fish"
105,"7603f4","Add to Cart",7,"2020-02-21 03:47:52.00092","Kingfish","Fish"
105,"7603f4","Page View",8,"2020-02-21 03:48:44.232049","Tuna","Fish"
105,"7603f4","Add to Cart",9,"2020-02-21 03:49:11.240358","Tuna","Fish"
105,"7603f4","Page View",10,"2020-02-21 03:50:07.166412","Russian Caviar","Luxury"
105,"7603f4","Page View",11,"2020-02-21 03:50:31.889692","Lobster","Shellfish"
105,"7603f4","Add to Cart",12,"2020-02-21 03:51:07.375618","Lobster","Shellfish"
105,"7603f4","Page View",13,"2020-02-21 03:51:58.544949","Crab","Shellfish"
105,"7603f4","Page View",14,"2020-02-21 03:52:01.185438","Oyster","Shellfish"
105,"7603f4","Add to Cart",15,"2020-02-21 03:52:10.550357","Oyster","Shellfish"
105,"7603f4","Page View",16,"2020-02-21 03:52:40.24554","Checkout",NULL
105,"7603f4","Purchase",17,"2020-02-21 03:53:28.059717","Confirmation",NULL
106,"c8ed8d","Page View",1,"2020-02-23 20:23:31.898901","All Products",NULL
107,"212d41","Page View",1,"2020-01-19 04:58:35.296362","All Products",NULL
107,"212d41","Ad Impression",2,"2020-01-19 04:58:44.354825","All Products",NULL
107,"212d41","Page View",3,"2020-01-19 04:59:40.440023","Russian Caviar","Luxury"
107,"212d41","Page View",4,"2020-01-19 05:00:08.486128","Black Truffle","Luxury"
107,"212d41","Page View",5,"2020-01-19 05:00:32.509987","Abalone","Shellfish"
107,"212d41","Page View",6,"2020-01-19 05:01:11.656168","Crab","Shellfish"
107,"212d41","Add to Cart",7,"2020-01-19 05:01:18.254778","Crab","Shellfish"
107,"212d41","Page View",8,"2020-01-19 05:01:51.707959","Oyster","Shellfish"
108,"ed5954","Page View",1,"2020-02-02 14:03:15.630425","All Products",NULL
108,"ed5954","Ad Impression",2,"2020-02-02 14:03:39.870575","All Products",NULL
108,"ed5954","Page View",3,"2020-02-02 14:04:03.12362","Salmon","Fish"
108,"ed5954","Page View",4,"2020-02-02 14:04:15.545653","Kingfish","Fish"
108,"ed5954","Add to Cart",5,"2020-02-02 14:04:20.399246","Kingfish","Fish"
108,"ed5954","Page View",6,"2020-02-02 14:05:20.209571","Russian Caviar","Luxury"
108,"ed5954","Page View",7,"2020-02-02 14:06:14.837672","Black Truffle","Luxury"
108,"ed5954","Page View",8,"2020-02-02 14:06:15.797971","Oyster","Shellfish"
108,"ed5954","Page View",9,"2020-02-02 14:06:39.640465","Checkout",NULL
108,"ed5954","Purchase",10,"2020-02-02 14:07:32.621508","Confirmation",NULL
109,"d9ff24","Page View",1,"2020-01-02 13:41:01.824508","All Products",NULL
109,"d9ff24","Ad Impression",2,"2020-01-02 13:41:40.55468","All Products",NULL
109,"d9ff24","Ad Click",3,"2020-01-02 13:41:57.030872","All Products",NULL
109,"d9ff24","Page View",4,"2020-01-02 13:42:43.698413","Salmon","Fish"
109,"d9ff24","Add to Cart",5,"2020-01-02 13:42:43.974583","Salmon","Fish"
109,"d9ff24","Page View",6,"2020-01-02 13:43:13.092707","Kingfish","Fish"
109,"d9ff24","Add to Cart",7,"2020-01-02 13:43:34.994277","Kingfish","Fish"
109,"d9ff24","Page View",8,"2020-01-02 13:44:30.255878","Tuna","Fish"
109,"d9ff24","Add to Cart",9,"2020-01-02 13:45:18.650279","Tuna","Fish"
109,"d9ff24","Page View",10,"2020-01-02 13:46:06.58955","Russian Caviar","Luxury"
109,"d9ff24","Add to Cart",11,"2020-01-02 13:46:57.559251","Russian Caviar","Luxury"
109,"d9ff24","Page View",12,"2020-01-02 13:47:35.023376","Abalone","Shellfish"
109,"d9ff24","Page View",13,"2020-01-02 13:48:19.191645","Crab","Shellfish"
109,"d9ff24","Add to Cart",14,"2020-01-02 13:48:25.179758","Crab","Shellfish"
109,"d9ff24","Page View",15,"2020-01-02 13:49:08.976192","Oyster","Shellfish"
109,"d9ff24","Page View",16,"2020-01-02 13:49:21.392804","Checkout",NULL
109,"d9ff24","Purchase",17,"2020-01-02 13:49:53.108221","Confirmation",NULL
110,"c25523","Page View",1,"2020-02-22 10:18:32.768299","All Products",NULL
110,"c25523","Ad Impression",2,"2020-02-22 10:19:18.00965","All Products",NULL
110,"c25523","Ad Click",3,"2020-02-22 10:19:37.582852","All Products",NULL
110,"c25523","Page View",4,"2020-02-22 10:19:50.056068","Salmon","Fish"
110,"c25523","Add to Cart",5,"2020-02-22 10:20:05.324135","Salmon","Fish"
110,"c25523","Page View",6,"2020-02-22 10:20:33.529981","Kingfish","Fish"
110,"c25523","Add to Cart",7,"2020-02-22 10:21:15.828734","Kingfish","Fish"
110,"c25523","Page View",8,"2020-02-22 10:22:10.498594","Tuna","Fish"
110,"c25523","Add to Cart",9,"2020-02-22 10:22:15.480516","Tuna","Fish"
110,"c25523","Page View",10,"2020-02-22 10:22:29.187921","Russian Caviar","Luxury"
110,"c25523","Add to Cart",11,"2020-02-22 10:22:50.423875","Russian Caviar","Luxury"
110,"c25523","Page View",12,"2020-02-22 10:23:19.64529","Black Truffle","Luxury"
110,"c25523","Add to Cart",13,"2020-02-22 10:24:07.449834","Black Truffle","Luxury"
110,"c25523","Page View",14,"2020-02-22 10:25:03.001768","Abalone","Shellfish"
110,"c25523","Add to Cart",15,"2020-02-22 10:25:46.567461","Abalone","Shellfish"
110,"c25523","Page View",16,"2020-02-22 10:26:24.712007","Lobster","Shellfish"
110,"c25523","Page View",17,"2020-02-22 10:27:04.383442","Crab","Shellfish"
110,"c25523","Page View",18,"2020-02-22 10:27:24.083116","Oyster","Shellfish"
110,"c25523","Add to Cart",19,"2020-02-22 10:28:01.495414","Oyster","Shellfish"
110,"c25523","Page View",20,"2020-02-22 10:28:49.020546","Checkout",NULL
110,"c25523","Purchase",21,"2020-02-22 10:29:23.423903","Confirmation",NULL
111,"afc4f3","Page View",1,"2020-02-09 10:33:58.025163","All Products",NULL
111,"afc4f3","Ad Impression",2,"2020-02-09 10:34:24.24176","All Products",NULL
111,"afc4f3","Page View",3,"2020-02-09 10:34:35.689387","Salmon","Fish"
111,"afc4f3","Page View",4,"2020-02-09 10:34:50.099225","Kingfish","Fish"
111,"afc4f3","Add to Cart",5,"2020-02-09 10:35:37.28714","Kingfish","Fish"
111,"afc4f3","Page View",6,"2020-02-09 10:36:09.355034","Black Truffle","Luxury"
111,"afc4f3","Add to Cart",7,"2020-02-09 10:36:27.076943","Black Truffle","Luxury"
111,"afc4f3","Page View",8,"2020-02-09 10:36:32.814426","Lobster","Shellfish"
111,"afc4f3","Page View",9,"2020-02-09 10:37:22.031018","Checkout",NULL
111,"afc4f3","Purchase",10,"2020-02-09 10:38:15.979006","Confirmation",NULL
112,"5e0dca","Page View",1,"2020-01-28 13:19:18.877784","All Products",NULL
113,"c285fa","Page View",1,"2020-02-17 15:43:38.793003","All Products",NULL
113,"c285fa","Ad Impression",2,"2020-02-17 15:43:45.791591","All Products",NULL
113,"c285fa","Ad Click",3,"2020-02-17 15:44:10.051192","All Products",NULL
113,"c285fa","Page View",4,"2020-02-17 15:44:37.70463","Salmon","Fish"
113,"c285fa","Add to Cart",5,"2020-02-17 15:45:32.219115","Salmon","Fish"
113,"c285fa","Page View",6,"2020-02-17 15:45:46.379867","Kingfish","Fish"
113,"c285fa","Add to Cart",7,"2020-02-17 15:46:24.450012","Kingfish","Fish"
113,"c285fa","Page View",8,"2020-02-17 15:46:41.6993","Tuna","Fish"
113,"c285fa","Page View",9,"2020-02-17 15:47:15.162378","Russian Caviar","Luxury"
113,"c285fa","Page View",10,"2020-02-17 15:48:08.302164","Black Truffle","Luxury"
113,"c285fa","Add to Cart",11,"2020-02-17 15:48:39.071248","Black Truffle","Luxury"
113,"c285fa","Page View",12,"2020-02-17 15:49:38.776785","Abalone","Shellfish"
113,"c285fa","Add to Cart",13,"2020-02-17 15:50:36.525047","Abalone","Shellfish"
113,"c285fa","Page View",14,"2020-02-17 15:50:41.585187","Lobster","Shellfish"
113,"c285fa","Add to Cart",15,"2020-02-17 15:50:51.509789","Lobster","Shellfish"
113,"c285fa","Page View",16,"2020-02-17 15:51:00.748642","Crab","Shellfish"
113,"c285fa","Add to Cart",17,"2020-02-17 15:51:16.550364","Crab","Shellfish"
113,"c285fa","Page View",18,"2020-02-17 15:51:36.870725","Oyster","Shellfish"
113,"c285fa","Add to Cart",19,"2020-02-17 15:51:43.743907","Oyster","Shellfish"
113,"c285fa","Page View",20,"2020-02-17 15:51:53.184727","Checkout",NULL
113,"c285fa","Purchase",21,"2020-02-17 15:51:59.895166","Confirmation",NULL
114,"34823a","Page View",1,"2020-01-29 09:15:49.218969","All Products",NULL
114,"34823a","Ad Impression",2,"2020-01-29 09:16:38.655349","All Products",NULL
114,"34823a","Ad Click",3,"2020-01-29 09:17:22.787592","All Products",NULL
114,"34823a","Page View",4,"2020-01-29 09:17:35.996672","Salmon","Fish"
114,"34823a","Add to Cart",5,"2020-01-29 09:17:53.161499","Salmon","Fish"
114,"34823a","Page View",6,"2020-01-29 09:17:56.562777","Kingfish","Fish"
114,"34823a","Page View",7,"2020-01-29 09:18:10.860429","Tuna","Fish"
114,"34823a","Add to Cart",8,"2020-01-29 09:18:32.180408","Tuna","Fish"
114,"34823a","Page View",9,"2020-01-29 09:18:32.47691","Russian Caviar","Luxury"
114,"34823a","Add to Cart",10,"2020-01-29 09:19:17.086104","Russian Caviar","Luxury"
114,"34823a","Page View",11,"2020-01-29 09:19:17.861113","Abalone","Shellfish"
114,"34823a","Add to Cart",12,"2020-01-29 09:20:02.501715","Abalone","Shellfish"
114,"34823a","Page View",13,"2020-01-29 09:20:39.795095","Crab","Shellfish"
114,"34823a","Add to Cart",14,"2020-01-29 09:21:37.835846","Crab","Shellfish"
114,"34823a","Page View",15,"2020-01-29 09:22:14.578979","Oyster","Shellfish"
114,"34823a","Add to Cart",16,"2020-01-29 09:22:54.622456","Oyster","Shellfish"
114,"34823a","Page View",17,"2020-01-29 09:23:03.057921","Checkout",NULL
115,"f92da1","Page View",1,"2020-01-13 21:27:12.177433","All Products",NULL
115,"f92da1","Ad Impression",2,"2020-01-13 21:27:15.293136","All Products",NULL
115,"f92da1","Ad Click",3,"2020-01-13 21:27:39.470102","All Products",NULL
115,"f92da1","Page View",4,"2020-01-13 21:27:41.273957","Salmon","Fish"
115,"f92da1","Add to Cart",5,"2020-01-13 21:28:19.844743","Salmon","Fish"
115,"f92da1","Page View",6,"2020-01-13 21:28:23.953845","Kingfish","Fish"
115,"f92da1","Add to Cart",7,"2020-01-13 21:29:03.185059","Kingfish","Fish"
115,"f92da1","Page View",8,"2020-01-13 21:29:28.598198","Tuna","Fish"
115,"f92da1","Add to Cart",9,"2020-01-13 21:29:36.125548","Tuna","Fish"
115,"f92da1","Page View",10,"2020-01-13 21:30:05.986498","Russian Caviar","Luxury"
115,"f92da1","Page View",11,"2020-01-13 21:30:50.991296","Black Truffle","Luxury"
115,"f92da1","Page View",12,"2020-01-13 21:31:21.044929","Lobster","Shellfish"
115,"f92da1","Page View",13,"2020-01-13 21:31:34.529004","Crab","Shellfish"
115,"f92da1","Add to Cart",14,"2020-01-13 21:32:05.015417","Crab","Shellfish"
115,"f92da1","Page View",15,"2020-01-13 21:32:34.872396","Checkout",NULL
115,"f92da1","Purchase",16,"2020-01-13 21:33:25.606042","Confirmation",NULL
116,"38f270","Page View",1,"2020-02-08 18:32:24.075752","All Products",NULL
117,"6cf3bb","Page View",1,"2020-01-03 06:16:33.193819","All Products",NULL
118,"5fd993","Page View",1,"2020-01-18 18:35:06.685858","All Products",NULL
118,"5fd993","Ad Impression",2,"2020-01-18 18:35:34.660671","All Products",NULL
118,"5fd993","Ad Click",3,"2020-01-18 18:35:44.647867","All Products",NULL
118,"5fd993","Page View",4,"2020-01-18 18:35:59.942594","Salmon","Fish"
118,"5fd993","Add to Cart",5,"2020-01-18 18:36:30.724221","Salmon","Fish"
118,"5fd993","Page View",6,"2020-01-18 18:37:10.546615","Tuna","Fish"
118,"5fd993","Page View",7,"2020-01-18 18:37:57.441796","Russian Caviar","Luxury"
118,"5fd993","Add to Cart",8,"2020-01-18 18:38:30.542203","Russian Caviar","Luxury"
118,"5fd993","Page View",9,"2020-01-18 18:38:46.13287","Black Truffle","Luxury"
118,"5fd993","Page View",10,"2020-01-18 18:38:56.240693","Crab","Shellfish"
118,"5fd993","Add to Cart",11,"2020-01-18 18:39:50.178291","Crab","Shellfish"
118,"5fd993","Page View",12,"2020-01-18 18:40:25.286397","Oyster","Shellfish"
118,"5fd993","Add to Cart",13,"2020-01-18 18:40:42.592273","Oyster","Shellfish"
119,"a1fc60","Page View",1,"2020-02-08 01:54:38.198265","All Products",NULL
119,"a1fc60","Ad Impression",2,"2020-02-08 01:55:22.73559","All Products",NULL
119,"a1fc60","Ad Click",3,"2020-02-08 01:55:40.465392","All Products",NULL
119,"a1fc60","Page View",4,"2020-02-08 01:56:07.839289","Salmon","Fish"
119,"a1fc60","Add to Cart",5,"2020-02-08 01:56:49.460255","Salmon","Fish"
119,"a1fc60","Page View",6,"2020-02-08 01:57:34.97457","Kingfish","Fish"
119,"a1fc60","Add to Cart",7,"2020-02-08 01:57:46.61458","Kingfish","Fish"
119,"a1fc60","Page View",8,"2020-02-08 01:58:03.085852","Tuna","Fish"
119,"a1fc60","Add to Cart",9,"2020-02-08 01:58:06.422909","Tuna","Fish"
119,"a1fc60","Page View",10,"2020-02-08 01:58:49.07616","Russian Caviar","Luxury"
119,"a1fc60","Add to Cart",11,"2020-02-08 01:58:51.54618","Russian Caviar","Luxury"
119,"a1fc60","Page View",12,"2020-02-08 01:58:58.042567","Black Truffle","Luxury"
119,"a1fc60","Add to Cart",13,"2020-02-08 01:59:00.037961","Black Truffle","Luxury"
119,"a1fc60","Page View",14,"2020-02-08 01:59:42.714862","Abalone","Shellfish"
119,"a1fc60","Add to Cart",15,"2020-02-08 02:00:30.589642","Abalone","Shellfish"
119,"a1fc60","Page View",16,"2020-02-08 02:00:47.644291","Lobster","Shellfish"
119,"a1fc60","Add to Cart",17,"2020-02-08 02:00:48.878811","Lobster","Shellfish"
119,"a1fc60","Page View",18,"2020-02-08 02:00:57.909241","Crab","Shellfish"
119,"a1fc60","Add to Cart",19,"2020-02-08 02:01:18.236854","Crab","Shellfish"
119,"a1fc60","Page View",20,"2020-02-08 02:02:12.192217","Oyster","Shellfish"
119,"a1fc60","Add to Cart",21,"2020-02-08 02:02:43.146737","Oyster","Shellfish"
119,"a1fc60","Page View",22,"2020-02-08 02:03:26.406362","Checkout",NULL
